rainfall,river_level,humidity,month,wind_speed,temperature,soil_moisture,elevation,drainage_density,land_use_index,risk_level
733.84,12.49,110.0,7,34.89,29.63,115.0,340.09,2.78,3.2,3
365.57,8.09,109.05,6,63.99,21.27,102.64,289.38,7.15,8.66,3
186.65,6.54,100.0,4,36.65,25.17,67.18,183.36,3.55,8.04,2
179.9,6.75,97.57,2,27.15,25.56,74.31,374.53,3.38,2.81,2
128.81,8.81,85.0,12,36.78,23.09,72.48,292.25,9.82,3.69,1
77.71,6.84,70.06,5,29.75,23.55,60.67,432.04,6.78,1.94,0
51.63,4.94,84.97,5,33.23,22.57,50.31,331.43,9.01,9.85,0
277.47,13.41,110.0,9,16.87,26.15,106.93,227.3,5.2,6.03,3
195.29,7.66,95.87,1,31.78,34.84,82.57,366.33,3.87,4.88,2
227.35,7.4,105.54,8,20.56,26.72,88.19,178.55,3.06,1.55,3
77.5,7.4,80.61,10,34.06,19.16,33.3,696.08,5.67,5.98,1
56.73,5.4,85.8,3,26.77,21.0,48.38,518.82,1.46,4.14,1
132.46,9.22,97.58,5,21.64,25.59,47.57,356.95,2.77,2.17,1
136.21,3.34,80.44,12,34.01,25.42,63.64,464.12,6.43,3.18,1
121.11,5.38,97.17,7,23.81,24.49,51.9,683.23,5.39,3.13,1
99.09,7.8,77.03,7,44.65,37.01,53.82,157.01,3.53,8.86,1
270.13,9.19,96.59,9,22.18,26.52,79.63,182.48,8.39,7.52,2
127.98,3.88,77.8,3,33.38,27.39,57.05,346.25,4.36,4.96,0
260.38,5.14,100.0,11,39.02,20.81,100.0,557.84,9.36,6.24,2
149.55,4.01,81.16,4,20.08,25.93,73.5,288.25,5.52,5.42,1
85.78,6.21,87.05,10,31.19,27.73,59.81,373.92,5.39,6.15,1
70.74,3.39,72.56,3,20.82,18.67,47.44,589.84,1.46,2.99,0
97.08,9.88,74.25,6,20.22,22.51,55.61,529.79,1.88,8.11,1
126.99,4.5,100.0,2,28.68,21.45,74.85,681.92,6.01,2.93,1
200.97,11.42,110.0,7,9.65,23.15,82.0,219.67,6.74,5.82,3
116.11,6.58,81.55,1,14.91,24.16,59.76,426.98,3.42,6.06,1
74.62,8.78,92.12,3,40.88,21.48,45.76,538.87,4.31,4.16,1
194.96,11.06,100.0,11,36.8,32.77,82.84,114.48,8.33,3.47,2
362.69,11.98,100.0,12,21.4,23.03,100.0,107.96,6.7,9.56,3
137.24,7.37,105.76,7,16.19,14.32,68.1,119.44,2.56,4.2,2
170.27,6.87,100.0,2,27.4,26.64,78.53,249.89,9.52,6.05,2
108.0,11.24,78.71,8,21.71,29.37,53.66,177.92,5.77,8.62,2
157.99,8.95,92.17,10,25.6,34.49,61.47,597.42,4.73,7.12,2
42.78,9.83,80.13,3,51.16,33.59,27.45,425.09,8.59,5.19,1
149.27,9.33,91.45,1,36.22,20.79,79.77,122.2,7.09,4.73,1
53.26,8.19,84.85,3,20.63,37.62,35.89,528.84,9.28,2.81,1
151.52,7.4,81.8,2,43.45,18.83,73.11,540.13,9.51,3.77,2
172.12,10.05,100.0,5,27.4,24.92,90.21,565.63,8.24,6.59,2
126.68,10.92,76.52,1,83.21,21.61,58.81,317.6,3.08,3.05,1
329.42,8.75,110.0,7,22.46,26.06,104.17,218.85,2.41,4.18,3
191.19,8.87,87.91,8,30.13,22.73,76.94,259.17,3.02,8.67,2
110.76,6.73,100.0,10,29.55,22.51,59.49,71.11,3.13,8.01,1
116.15,7.51,83.21,8,24.76,31.14,47.37,395.52,2.43,6.54,1
170.94,6.94,100.0,11,18.24,27.32,76.47,487.7,8.07,8.71,2
43.91,3.19,75.02,6,7.39,27.2,39.45,377.32,3.01,9.45,0
100.26,9.11,93.47,3,31.03,24.38,64.35,201.5,3.71,7.63,1
90.87,6.88,92.11,6,14.15,20.78,60.29,244.73,2.99,5.2,1
168.98,11.23,106.61,7,33.4,29.76,80.05,546.58,7.91,4.51,2
238.07,6.49,100.0,5,17.12,29.63,84.96,325.19,9.97,3.3,2
174.73,7.14,100.0,4,39.19,24.34,78.74,394.42,1.52,7.26,2
115.29,8.8,79.65,11,30.78,23.74,55.75,288.16,7.74,3.17,1
258.96,12.23,100.0,10,31.13,29.92,80.18,180.16,6.59,4.62,3
109.15,7.71,87.82,8,23.6,21.47,52.5,453.62,9.35,3.3,1
170.47,8.2,100.0,11,13.88,25.91,74.88,279.76,9.36,7.42,2
384.27,11.19,100.0,1,27.31,26.23,100.0,341.04,4.29,2.75,3
102.16,7.02,97.1,2,27.68,18.29,62.45,225.03,9.41,5.65,1
143.94,5.67,99.97,9,19.0,24.06,80.14,192.31,2.3,3.92,2
26.81,8.43,72.09,8,28.56,32.72,33.08,444.48,2.81,2.67,0
370.7,11.35,110.0,7,31.55,21.28,97.87,279.62,8.97,3.4,3
134.9,6.0,99.29,3,10.22,27.46,55.61,391.11,7.21,6.89,1
101.38,10.15,79.84,8,10.68,26.59,72.08,293.34,4.18,6.82,2
128.43,8.95,93.82,1,41.61,26.62,60.19,413.5,6.43,6.88,1
60.65,3.9,62.76,2,70.34,25.77,30.69,347.61,6.79,9.12,0
80.05,10.54,73.4,7,34.7,28.57,60.05,343.36,1.48,1.19,2
148.73,4.96,100.0,12,21.1,24.61,74.56,427.7,8.5,5.92,1
134.75,9.03,83.76,7,22.02,32.27,60.72,252.56,9.52,5.52,1
78.34,5.98,75.83,4,12.34,24.26,55.49,227.61,5.95,4.06,0
255.94,9.51,110.0,8,22.5,21.86,75.19,90.88,8.34,3.67,2
291.64,9.09,100.0,3,22.47,40.84,91.68,401.17,3.24,3.68,2
238.05,7.44,110.0,9,19.24,19.76,82.89,207.99,2.74,7.25,3
129.03,5.5,98.46,3,23.41,25.76,79.2,371.89,9.94,7.12,1
167.39,4.87,100.0,12,39.26,26.82,78.53,103.41,2.9,9.94,2
63.13,3.17,70.79,5,23.26,24.9,55.37,235.26,9.66,1.07,0
109.63,5.68,95.41,5,10.23,30.12,69.81,646.98,2.63,9.06,1
271.62,7.4,101.5,9,14.39,26.72,95.37,336.19,9.26,1.09,3
152.44,10.25,92.8,11,31.24,23.79,53.46,230.12,8.46,4.7,2
109.5,3.27,92.77,12,30.54,23.02,62.88,504.05,9.08,8.79,1
145.46,6.61,94.25,11,25.13,19.96,78.89,373.74,4.75,9.95,1
96.9,10.88,95.96,3,33.91,18.83,48.9,255.24,9.31,8.77,2
120.91,8.13,76.25,6,28.43,22.11,52.02,83.99,7.83,5.03,1
164.54,11.84,107.27,9,34.55,25.14,67.58,144.05,8.78,1.76,2
149.36,6.46,100.0,5,46.24,14.89,67.56,293.37,3.2,2.37,1
130.34,7.75,93.45,10,40.73,27.14,63.32,429.91,1.78,9.48,2
589.2,9.42,100.0,10,20.78,21.62,100.0,547.65,3.57,5.78,2
70.0,9.33,91.01,5,24.11,19.3,37.31,424.25,3.63,8.55,1
59.99,8.06,86.05,1,13.15,16.62,49.86,75.44,6.71,1.86,1
130.33,8.38,93.8,8,32.55,20.23,62.68,425.78,8.48,6.98,1
367.78,11.77,110.0,9,43.21,23.53,105.46,356.97,6.16,6.17,3
109.68,8.07,99.16,4,34.62,22.18,62.67,299.54,7.67,4.4,1
211.52,6.34,100.0,4,40.33,28.68,82.6,324.51,1.32,8.02,2
270.42,11.41,100.0,11,10.28,33.96,90.6,186.58,9.57,7.29,3
275.91,8.09,98.6,6,20.57,19.01,69.5,155.89,1.3,4.41,2
92.62,7.35,81.53,10,50.07,26.5,54.35,103.18,1.82,2.41,1
69.37,10.18,82.87,9,14.73,29.72,56.21,563.69,6.63,3.3,1
65.08,6.8,83.97,6,30.09,27.56,41.22,289.35,1.21,4.89,1
104.71,4.07,81.66,7,31.8,22.15,36.52,275.16,4.31,2.32,1
75.72,6.82,74.7,1,42.13,26.28,43.58,350.51,9.41,4.44,0
5.26,4.69,77.81,4,28.09,23.89,33.98,378.6,3.56,3.98,0
102.74,7.45,91.21,6,22.99,33.18,51.8,495.75,2.23,9.69,2
265.69,5.54,110.0,6,22.86,25.55,90.99,323.08,4.71,2.52,2
58.92,10.44,69.59,9,27.5,19.43,30.87,90.34,4.7,5.63,1
122.13,10.12,92.14,5,14.46,26.15,62.47,308.02,9.76,4.59,2
37.45,7.48,62.68,3,26.68,38.52,46.42,79.78,9.24,6.24,0
122.62,10.81,88.92,7,10.47,19.37,75.0,400.26,7.66,1.51,2
159.94,9.91,98.48,9,43.19,36.05,68.71,202.12,2.33,5.13,2
212.79,12.92,94.24,1,15.35,27.68,88.01,262.98,7.26,8.09,3
78.11,7.27,66.03,12,29.47,18.11,30.05,232.82,6.18,7.09,0
107.65,8.03,84.68,6,21.53,26.99,74.19,742.93,1.1,8.97,2
197.37,6.02,94.72,9,30.72,23.09,77.87,86.73,3.28,1.61,2
23.64,8.28,80.9,5,19.22,32.23,46.71,372.45,6.94,5.94,0
57.11,7.86,77.58,5,21.45,20.96,39.12,434.41,2.43,8.42,1
86.68,5.34,87.3,4,22.36,28.85,61.05,296.97,7.13,7.33,1
131.42,7.33,93.52,4,25.24,12.35,51.27,495.87,7.41,3.61,1
136.41,6.9,83.08,12,14.91,23.91,66.44,373.79,8.6,2.54,1
117.0,9.17,84.1,9,13.22,30.3,43.75,200.13,1.49,5.69,1
212.51,11.51,99.57,5,33.53,28.45,80.87,117.09,6.55,7.1,3
254.16,11.16,110.0,8,30.98,21.41,92.52,214.04,4.88,5.53,3
129.72,11.55,85.86,12,24.42,21.26,49.51,153.02,2.62,4.82,2
196.26,4.78,100.0,5,14.11,26.26,95.24,415.8,2.75,1.69,2
48.76,8.07,61.72,12,28.09,27.24,14.62,314.78,4.99,5.48,0
109.69,9.69,98.58,12,14.31,33.51,72.97,200.99,1.95,1.87,2
214.15,6.31,110.0,8,33.18,28.28,69.52,421.74,5.38,4.68,2
45.39,9.22,59.93,12,31.67,25.46,46.58,175.1,7.38,9.63,1
440.07,12.03,110.0,7,34.78,18.29,110.77,483.16,3.88,7.42,3
135.77,7.18,80.48,3,25.33,27.53,58.82,169.69,4.14,4.21,1
115.91,5.45,74.61,5,37.51,21.93,57.4,133.09,6.36,3.48,1
218.76,9.66,100.0,12,35.76,21.54,81.83,111.91,8.35,9.48,2
133.87,10.2,89.1,4,15.91,25.31,53.95,441.25,6.52,4.59,1
222.78,5.69,110.0,6,15.85,26.67,75.53,64.12,6.26,9.21,2
141.21,5.87,89.78,2,14.31,28.85,70.88,200.29,6.91,8.07,1
178.39,10.09,100.0,4,33.82,26.18,60.34,373.44,1.21,1.54,2
112.45,5.21,98.53,10,26.11,20.1,67.86,465.14,8.05,4.73,1
139.83,11.35,78.9,5,29.51,30.63,52.02,403.77,3.91,6.23,1
150.53,7.33,98.66,2,29.89,34.71,63.37,270.88,4.78,9.27,2
244.26,12.65,106.35,6,24.12,19.61,88.71,269.47,6.09,1.71,3
141.8,9.49,79.96,10,25.28,22.62,65.97,288.46,8.12,2.5,1
43.14,9.01,72.3,7,34.83,20.22,40.31,301.04,5.49,6.43,1
294.42,10.84,100.0,12,34.92,22.23,100.0,153.07,7.68,8.92,3
89.73,9.24,77.07,11,19.39,34.07,57.67,440.42,1.38,4.85,1
111.84,2.96,100.0,1,18.54,25.73,61.2,95.84,6.11,3.52,1
228.91,10.2,110.0,9,14.57,31.95,83.94,114.7,6.55,3.17,3
155.63,6.93,100.0,12,39.99,25.73,78.98,393.38,6.55,9.44,2
161.02,7.08,87.87,9,38.68,11.51,64.58,297.62,2.68,6.49,2
80.71,10.52,86.47,3,32.74,26.84,44.77,447.28,1.12,5.21,2
142.77,11.11,100.0,2,24.16,22.34,65.85,498.66,6.76,1.67,2
152.41,6.58,100.0,5,21.52,26.71,53.88,201.84,6.08,6.91,1
120.25,5.92,100.0,1,34.21,31.09,87.23,326.31,8.63,4.84,1
245.72,7.89,93.98,8,28.14,22.89,59.45,159.73,3.27,5.13,2
154.84,11.48,85.93,5,49.66,24.96,65.91,95.29,6.59,6.23,2
131.1,5.72,77.34,1,25.94,21.94,59.43,307.42,3.62,3.07,1
60.13,7.69,89.9,1,35.33,31.15,27.48,816.02,3.66,9.67,1
223.88,12.35,100.0,12,25.39,23.73,77.72,435.43,6.79,3.94,3
169.37,3.65,100.0,2,18.87,27.55,78.66,232.67,6.39,7.2,1
136.16,6.92,102.91,9,12.71,17.63,67.32,105.34,6.71,6.99,1
103.39,6.32,86.7,1,15.82,24.24,63.79,492.88,2.18,6.73,1
155.2,6.96,94.45,3,28.3,31.06,90.23,629.73,8.78,6.13,2
135.53,5.34,100.0,1,26.93,27.96,74.14,550.31,2.87,1.61,1
147.1,6.46,103.68,6,33.58,32.26,63.0,434.46,3.1,7.78,1
132.03,8.64,96.27,5,15.81,30.33,71.81,348.52,6.06,2.89,1
134.91,8.31,92.04,2,18.44,19.71,65.68,388.76,4.06,5.65,1
266.83,13.93,97.25,6,20.54,29.58,94.43,221.76,3.59,1.44,3
67.78,4.47,88.93,5,16.58,28.57,53.36,321.08,3.96,5.32,0
138.72,6.03,80.77,3,15.4,23.68,65.63,600.64,7.15,2.66,1
91.46,8.31,86.51,4,16.82,32.98,47.45,362.44,5.35,9.38,1
178.54,5.97,89.19,11,9.77,26.47,56.86,140.77,5.83,7.04,1
177.7,9.77,86.65,12,15.45,26.04,78.43,314.04,8.22,8.17,2
124.96,6.06,83.69,10,35.48,19.52,56.6,428.95,6.04,8.23,1
154.43,6.62,100.69,8,25.72,23.45,72.68,161.87,1.7,8.03,2
213.92,10.76,96.97,11,10.12,29.86,90.35,271.13,5.0,3.8,3
159.42,5.29,83.69,2,25.88,26.54,73.45,474.87,6.89,6.74,1
72.76,8.11,97.89,6,60.59,29.01,68.8,184.28,7.91,3.1,1
176.01,11.55,101.58,9,29.52,26.98,88.94,607.54,7.04,5.21,3
160.48,8.08,85.01,9,52.84,35.85,72.58,189.44,1.24,2.59,2
188.99,5.43,95.58,9,25.74,30.62,82.79,437.93,9.82,7.96,2
103.46,7.41,86.88,12,42.05,28.98,66.63,674.16,6.21,1.53,1
130.31,10.38,93.58,8,18.24,29.65,64.67,198.39,2.98,6.43,2
52.7,4.58,84.16,12,14.04,25.79,40.78,307.94,6.32,7.56,0
7.06,5.36,65.34,4,21.93,27.3,37.44,716.95,2.27,7.55,0
203.13,11.08,99.67,4,29.12,29.91,97.0,519.93,4.56,5.47,3
21.16,9.22,89.8,7,82.83,26.41,39.85,518.17,7.04,8.23,1
198.05,8.47,98.03,9,9.49,15.9,74.56,135.88,2.2,1.98,2
208.15,11.57,100.0,10,20.52,17.05,100.0,512.5,1.73,7.99,3
220.29,10.25,104.77,6,28.0,25.9,74.63,169.1,5.18,1.59,3
71.76,11.91,72.58,12,44.31,15.14,39.39,154.67,6.89,6.98,1
71.32,7.43,89.22,2,23.61,22.24,26.65,401.86,2.28,8.96,1
125.5,9.97,83.82,4,53.41,25.3,50.95,126.28,8.73,9.73,1
194.5,6.58,95.68,11,44.8,29.3,61.28,296.11,3.52,5.88,1
257.51,11.43,99.28,8,7.69,18.83,100.58,679.64,5.75,9.47,3
157.11,5.93,89.9,1,9.31,22.85,66.5,223.81,1.79,2.04,1
251.34,9.01,100.0,3,13.18,25.87,83.53,437.57,4.48,1.17,2
192.6,10.24,100.0,1,34.86,18.7,81.1,45.04,4.03,6.15,3
93.65,5.27,84.43,5,33.76,25.56,67.61,479.14,2.04,3.82,1
133.84,8.3,86.38,10,9.73,30.72,66.78,574.69,6.8,8.83,1
209.51,10.39,110.0,8,8.74,29.27,81.0,733.3,6.54,7.23,3
119.41,12.29,79.94,3,37.15,32.32,55.05,345.2,6.45,2.38,2
154.64,11.66,100.0,3,28.79,25.15,65.73,171.23,6.63,8.14,2
126.6,8.66,99.32,11,14.29,30.21,65.49,382.9,4.43,3.97,1
32.06,4.54,66.58,1,30.43,28.06,34.45,237.78,6.39,7.52,0
125.85,8.48,82.41,2,25.23,27.15,44.27,346.72,2.21,9.59,1
138.89,5.25,90.79,3,31.54,27.57,65.27,439.52,7.48,6.4,1
27.03,6.84,88.12,6,27.54,29.14,49.56,482.27,3.12,7.93,0
108.41,8.69,74.74,4,10.96,34.07,45.61,378.43,3.33,5.67,1
167.55,5.46,108.64,9,22.46,23.67,61.86,304.59,1.17,8.96,2
160.61,9.18,109.41,9,51.57,27.85,83.73,560.49,5.88,4.79,2
202.26,10.68,95.55,10,20.74,29.85,51.12,289.33,5.98,7.26,2
101.66,8.53,91.79,3,12.08,20.79,67.58,308.22,5.45,6.82,1
221.62,7.37,93.04,8,33.9,24.13,81.87,493.17,4.39,5.74,2
73.3,11.1,71.89,5,26.52,17.87,28.95,81.49,8.5,5.61,1
18.65,5.71,55.63,3,33.35,22.53,35.56,386.26,4.37,2.19,0
164.93,5.65,83.55,8,40.37,28.11,56.23,359.51,6.7,3.5,1
107.64,5.65,81.62,4,38.97,21.58,61.87,156.95,3.92,7.51,1
173.62,4.85,94.4,2,21.83,25.94,78.35,769.1,2.54,7.48,2
61.29,4.02,83.22,4,15.28,31.5,59.66,205.29,1.93,2.04,0
130.57,9.13,88.23,3,5.75,24.19,58.23,245.73,3.78,3.53,1
140.26,5.41,100.0,3,30.13,25.82,82.81,213.52,2.87,2.31,1
327.29,5.55,110.0,7,34.89,24.58,98.34,144.81,9.7,6.43,2
158.39,8.9,100.0,1,59.1,42.94,82.2,262.34,2.45,8.39,2
56.8,8.95,80.83,4,19.57,25.9,51.2,389.17,6.34,9.09,1
38.66,11.5,85.87,7,19.25,30.23,54.95,43.97,4.48,5.59,1
224.23,5.39,100.0,3,29.75,22.03,92.16,275.04,1.5,7.08,2
172.56,9.33,100.0,1,27.32,30.89,79.39,411.11,6.41,6.65,2
35.74,8.57,72.85,2,17.13,13.08,37.71,196.47,7.22,1.19,0
171.98,9.05,104.29,7,61.17,30.53,82.71,268.86,8.44,3.22,2
154.95,10.5,100.0,4,23.48,24.27,69.48,892.44,4.95,10.0,2
91.73,7.97,88.91,7,12.86,20.3,48.3,423.38,7.76,1.54,1
64.0,5.19,65.93,10,29.73,29.3,42.19,622.94,1.61,1.06,0
104.46,6.24,73.34,4,29.13,25.87,40.53,418.82,7.71,2.2,1
114.47,10.64,98.41,11,33.01,22.96,48.36,157.25,5.69,8.72,2
209.61,8.98,110.0,6,31.83,21.37,77.47,574.71,6.95,9.3,3
252.37,5.02,97.37,9,40.27,14.64,82.24,244.26,2.87,6.7,2
30.14,4.47,56.87,12,39.44,16.37,44.77,253.47,6.55,7.42,0
161.1,10.93,100.0,10,52.17,22.56,86.28,360.67,3.11,7.79,2
152.24,11.59,101.21,7,28.01,30.52,74.9,268.03,6.89,7.29,2
138.6,8.95,90.59,8,33.51,22.61,54.46,434.36,9.25,4.03,1
164.31,10.9,93.62,2,17.75,21.88,77.65,326.05,9.08,9.38,2
108.1,8.21,97.73,11,29.16,26.04,58.95,462.71,1.09,3.57,1
53.29,6.64,88.96,7,26.03,27.41,38.52,397.42,5.29,2.44,1
135.68,9.35,78.68,7,13.53,37.5,65.08,450.89,9.58,5.49,1
150.19,4.42,82.12,12,20.85,18.06,71.64,296.36,9.27,2.21,1
59.98,9.14,71.4,7,27.48,20.99,51.75,498.19,5.43,5.28,1
49.69,6.09,77.01,10,21.25,21.13,55.06,577.36,4.57,3.41,0
357.37,12.0,110.0,6,24.91,19.98,112.54,142.49,4.25,2.61,3
198.0,12.39,91.96,11,17.02,25.33,80.31,217.9,4.84,2.67,3
96.02,4.5,96.66,3,30.18,16.21,53.79,563.51,9.31,5.69,1
112.0,11.24,72.71,2,12.57,19.99,43.8,543.95,7.03,8.57,1
41.46,9.36,58.63,11,35.47,22.94,18.52,327.06,4.03,8.3,1
204.03,3.93,100.0,11,46.48,21.35,67.35,654.67,5.75,2.02,2
84.3,9.19,89.4,10,67.47,26.05,55.26,283.7,2.27,4.87,1
54.85,4.44,72.93,2,18.93,32.35,57.51,293.78,5.15,3.97,0
91.19,7.79,97.48,2,15.14,29.73,53.82,332.45,9.34,1.88,1
213.32,9.88,100.0,10,84.37,26.36,72.05,143.95,3.94,1.63,2
140.05,7.12,100.0,4,30.77,30.11,57.15,267.36,4.61,6.62,1
117.73,4.34,84.91,11,13.07,39.16,52.8,422.25,3.9,6.37,1
189.36,7.16,106.94,9,15.01,21.66,64.96,533.97,4.63,7.71,2
136.71,9.61,86.04,10,31.5,17.94,71.86,336.9,6.53,7.64,1
292.89,8.68,110.0,7,16.72,35.73,88.52,108.83,8.52,8.92,3
94.17,8.53,76.37,9,10.68,19.54,65.02,514.9,6.78,4.59,1
151.09,10.42,80.71,10,28.11,27.23,83.53,511.95,5.59,3.54,2
29.2,5.53,84.67,6,20.54,31.96,53.01,204.37,3.47,3.0,0
73.18,12.18,73.9,12,61.23,26.62,44.7,615.77,7.04,7.51,1
16.42,8.37,63.33,3,44.82,22.91,55.23,577.66,2.31,1.9,0
